200	65	195	0.0	333.164932012558	333.1634204387665
200	66	198	0.0	339.75968623161316	339.75606966018677
200	67	201	0.0	340.2725365161896	340.2706654071808
200	68	204	0.0	344.79791259765625	344.79390716552734
200	69	207	0.0	351.1124801635742	351.1099624633789
200	70	210	0.0	353.309930562973	353.30493116378784
200	71	213	0.0	359.1774938106537	359.1734941005707
200	72	216	0.0	364.8274772167206	364.8244774341583
200	73	219	0.0	368.2356388568878	368.2336392402649
200	74	222	0.0	373.5292458534241	373.52418637275696
200	75	225	0.0	376.17169213294983	376.14775109291077
200	76	228	0.0	382.74026441574097	382.7372558116913
200	77	231	0.0	384.5213203430176	384.51931500434875
200	78	234	0.0	388.69245886802673	388.6879098415375
200	79	237	0.0	391.6962821483612	391.6932771205902
200	80	240	0.0	397.35561418533325	397.35001015663147
200	81	243	0.0	398.0219223499298	398.01687812805176
200	82	246	0.0	405.57507371902466	405.57006907463074
200	83	249	0.0	407.59895277023315	407.59619140625
200	84	252	0.0	412.85436940193176	412.8493449687958
200	85	255	0.0	413.1116487979889	413.10664343833923
200	86	258	0.0	417.33609080314636	417.333532333374
200	87	261	0.0	421.8983645439148	421.89435291290283
200	88	264	0.0	424.4121468067169	424.39793586730957
200	89	267	0.0	431.300119638443	431.296541929245
200	90	270	0.0	432.97883462905884	432.97332096099854
200	91	273	0.0	437.70188641548157	437.697368144989
200	92	276	0.0	440.7156057357788	440.71262383461
200	93	279	0.0	443.38739705085754	443.38353538513184
200	94	282	0.0	447.53061985969543	447.5265474319458
200	95	285	0.0	450.0119526386261	450.00894570350647
200	96	288	0.0	464.25790071487427	464.2538185119629
200	97	291	0.0	457.17704916000366	457.1730446815491
200	98	294	0.0	467.8293659687042	467.8253376483917
200	99	297	0.0	472.908846616745	472.9033329486847
200	4	12	0.5	39.92868375778198	39.92868375778198
200	5	15	0.5	50.88175415992737	50.88175415992737
200	6	18	0.5	83.01688575744629	83.01688575744629
200	7	21	0.5	105.38640570640564	105.38640570640564
200	8	24	0.5	123.4991865158081	123.49818539619446
600	2	6	0	29.254600763320923	29.25360655784607
600	4	12	0	82.32877135276794	82.32877135276794
600	8	24	0	194.09554839134216	194.09554839134216
600	16	48	0	435.19459104537964	435.19359064102173
600	32	96	0	875.0295600891113	875.0275619029999
600	64	192	0	1719.5923957824707	1719.5893828868866
600	128	384	0	3214.6486825942993	3214.6426746845245
600	256	768	0	5714.843364238739	5714.828388214111
600	512	1536	0	11042.889192819595	11042.841227769852
200	50	150	0	386.57265853881836	386.5696597099304
400	50	150	0	888.8949863910675	888.8929860591888
600	50	150	0	1397.8944809436798	1397.892478466034
200	50	150	0.5	953.8538334369659	953.8518333435059
400	50	150	0.5	2171.7310359477997	2171.7290461063385
600	50	150	0.5	3621.0771083831787	3621.075108528137
200	50	150	1	163.5028040409088	163.50080394744873
400	50	150	1	395.9682252407074	395.96622252464294
600	50	150	1	745.2970726490021	745.2950723171234
200	100	300	0	720.0169565677643	720.0119559764862
400	100	300	0	1762.4303786754608	1762.4263808727264
600	100	300	0	2688.462769508362	2688.4567694664
200	100	300	0.5	1723.48699259758	1723.4829924106598
400	100	300	0.5	4367.722527980804	4367.717528581619
600	100	300	0.5	7020.41538643837	7020.411385297775
200	100	300	1	354.6551036834717	354.65010476112366
400	100	300	1	816.7579493522644	816.7509181499481
600	100	300	1	1459.3299679756165	1459.3249492645264
200	150	450	0	962.8433470726013	962.8353173732758
400	150	450	0	2277.8212122917175	2277.8142104148865
600	150	450	0	3810.1304545402527	3810.1224546432495
